"Vitaliti dress", "The ocean has had its way with you. Your salted, sun-scorched body begs for mercy. Let this soft, slip-on dress comfort you. Sturdy, wrinkle-resistant Vitaliti fabric blends 61% organic cotton  30% all-recycled polyester  9% spandex for a natural and easy drape. We added princess seams and a curved yoke this season for a more contoured fit and sophisticated styling. The active-friendly dress has a built-in shelf bra and falls just below the knee; length, from strap to hem (size M), is 38 . Recyclable through the Common Threads Recycling Program. Details: Plaited organic cotton and polyester stretch fabric is naturally wrinkle resistant Updated styling, same great fit Curved yoke and contoured seaming on front and back Built-in shelf bra Hem falls below the knee Fabric: 8.4-oz 61% organic cotton  30% all-recycled polyester  9% spandex. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Vitaliti skirt", "After a long day at the sharp end of a rope, shake the granite dust out of your hair and slip into this soft, stretchy skirt. Vitaliti fabric is a sturdy blend of 55% organic cotton  35% all-recycled polyester  10% spandex that drapes beautifully. The skirt has a wide, asymmetrical waist, faux wrap styling and a slightly flared silhouette. Length, from waist to hem (size M), is 24 . Recyclable through the Common Threads Recycling Program. Details: Plaited organic cotton  polyester stretch fabric is naturally wrinkle resistant Wide, flat, flattering asymmetrical waist Faux-wrap styling; flared silhouette Length 24 from waist to hem; falls below the knee Fabric: 5.7-oz 55% organic cotton  35% all-recycled polyester  10% spandex. Recyclable through the Common Threads Recycling Program Weight:  Made in Thailand."
"Vitaliti tank", "Whether it s sea spray, river water or sweat, the things we love to do get us wet. Vitaliti fabric puts that water to work by cooling the skin as it wicks moisture away from the body. Made of a quick-drying, naturally wrinkle-resistant blend (55% organic cotton  35% all-recycled polyester  10% spandex), the high-neck tank fuses modesty with mobility. Recyclable through the Common Threads Recycling Program. Details: Plaited organic cotton  all-recycled polyester stretch fabric is naturally wrinkle resistant Self binding at neck and armholes Fabric: 5.7-oz 55% organic cotton  35% all-recycled polyester  10% spandex. Recyclable through the Common Threads Recycling Program Weight: 99 g  Made in Thailand."
"Wheat t-shirt", "Feeding urban and agrarian sensibilities, the Wheat T-Shirt fuses iconic grain with abstract symmetry. Artwork by Nashville artist Mary Helt is printed on ringspun organic cotton with PVC- and phthalate-free inks. The lightweight tee s Anika fit features a longer torso that s form-fitting, shorter sleeves and wide, deep neckline. Taped shoulder seams prevent chafing. Recyclable through the Common Threads Recycling Program. Details: Ringspun yarns for a softer hand Taped shoulder seams Screen-print inks are PVC- and phthalate-free Fabric: 4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program Weight:  Made in USA."
"Wyoming climbing poster", "Max Factor, 5.11c. Vedauwoo, Wyoming. For 30 years we ve paid tribute to human adventures both near and far with a collection of photographs that speak to the passion, joy and beauty of lives spent outside. These photos have appeared exclusively on our Web site, in our catalog and on the walls of our retail stores and specialty outdoor clothiers around the world. And now we are excited to make select photos available to you as posters. We hope they brighten up your space and inspire you to get outside. Details: Dimensions: 24 x 36 Photo by Jim Thornburg ?2009 Patagonia Fabric: Printed with soy inks on 100% recycled paper Printed in USA."
"Yosemite essence t-shirt", "Artist Phyllis Shafer s gorgeous rendering of our native heritage infuses the Yosemite Essence T-Shirt. Printed on 100% organic cotton that s ringspun for a soft hand, the tee has taped shoulder seams for durability. Double stitched at sleeves and hem; coverstitched at neck and armholes for a clean finish. Recyclable through the Common Threads Recycling Program. Fabric Details: Ringspun yarns for a softer hand Taped shoulder seams Screen-print inks are PVC- and phthalate-free Fabric: 5.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program Weight:  Made in USA."
"Print bayonne btm", "The low-rise Bayonne Bottoms have adjustable side ties and minimal seat coverage - less than all of our other styles. Lined front. Made from a blend of 82% nylon  18% spandex. Details: Least coverage Lined front Adjustable side-tie closures Low rise Improved fabric Fabric: 5.6-oz 82% nylon  18% spandex Weight:  Made in USA."
"Print bibiana tankini", "The Bibiana Tankini s racerback style won t impede shoulder blade movement and has a 360-degree shelf bra for secure support. Full-length coverage gives extra sun and rash protection. Made from a blend of 82% nylon  18% spandex. Details: Racerback style 360-degree shelf bra Full length coverage Improved fabric Fabric: 5.6-oz 82% nylon  18% spandex Weight:  Made in USA."
"Print bibiana top", "The athletic Bibiana Top s racerback style won t impede shoulder blade movement when paddling or swimming. It has a lined front and an elastic underbust band for secure support. The low-cut front prevents water wash. With removable side-entry soft cups. Made from a blend of 82% nylon  18% spandex. Details: Racerback style Lined front Elastic underbust band for support Removable side-entry soft cups Improved fabric Fabric: 5.6-oz 82% nylon  18% spandex Weight:  Made in USA."
"Print boucau halter top", "The Boucau has soft ties at the neck and back that adjust for a personalized fit. A wide underbust band offers ample support; contouring darts add shape. With removable soft pads and a smooth lining for a clean look. Made from a blend of 82% nylon  18% spandex. Details: Soft ties around neck and back Lined front Wide, elastic supportive band under bust Contouring darts add shape Removable, side-entry soft cups Improved fabric Fabric: 5.6-oz 82% nylon  18% spandex Weight:  Made in USA."
"Print kupala top", "Our fixed triangle bikini top, the Kupala, has adjustable crossover ties that cinch down and keep it all together under pressure. Small pleats add shaping. The lined front has removable soft pads. Made from a durable blend of 82% nylon  18% spandex. Details: Fixed triangle swim top with adjustable ties that crossover at back Lined front Center pleats add shape Removable, side-entry soft cups Fabric: 5.6-oz 82% nylon  18% spandex Weight:  Made in USA."
"Runshade t-shirt", "Out in the backcountry or anyplace that moves you, our comfortable-wearing Runshade T-Shirt keeps pace. Its lightweight, breathable 100% polyester jersey (updated for better durability) wicks moisture, provides 30-UPF sun protection, and dries quickly. The collar fit is now more relaxed with less bulk, but it still protects your neck from the sun, and the updated raglan sleeves with side panels reduce seam chafing from your hydration pack straps. A reflective heat-transfer logo keeps you visible. Recyclable through the Common Threads Recycling Program. Details: Moisture-wicking, Runshade fabric throughout is super soft and provides 30-UPF sun protection Relaxed crew collar provides good sun coverage without being restrictive Raglan sleeves and side panels keep seams out of the way of pack straps Reflective heat-transfer logo Fabric: 4.3-oz 100% polyester jersey. Recyclable through the Common Threads Recycling Program Weight:  Made in Vietnam."
"Serenity capris", "For travelers committed to a carry-on lifestyle, these athletic capris have grace and style that go beyond the yoga studio. The Serenity s motion-friendly blend of organic cotton and spandex (85%  15%) has substantial give and excellent breathability. A wide, self-fabric waistband rolls up or down and has a stealth on-seam key pocket; the contoured side seams eliminate chafe; and the legs flare slightly at the hem. With a mini on-seam key pocket at the waist. Inseam (size M) is 19 . Details: Soft, organic cotton for comfort and breathability, spandex for mobility Adjustable waist rolls up or down On-seam stealth mini key-pocket at waist Slim, contoured leg fit; slight flare at hem Regular rise Inseam (size M) is 19 Fabric: 8.6-oz 85% organic cotton  15% spandex knit Weight:  Made in Thailand."
"Serenity tights", "Soft and stretchy for unrestricted mobility on the mat, our Serenity Tights are fitted close at the waist and through the hips and contour to a slight flare at the ankles. The adjustable waist rolls up or down and hides a mini key pocket. Made from an 8.6-oz 85% organic cotton  15% spandex knit. Inseam (size M) is 31 . Details: Soft, organic cotton for comfort and breathability, spandex for mobility Adjustable waist rolls up or down On-seam stealth mini key-pocket at waist Slim, contoured leg fit; slight flare at hem Regular rise Inseam is 31 Fabric: 8.6-oz 85% organic cotton  15% spandex knit Weight: 303 g  Made in Thailand."
